name,type,descriptor
dataset-resized/glass/glass256.jpg,2,"[[  0.   0.   0.   0. ...   0.   5.   1.   1.]
 [  0.  10.  28.  37. ...   0.   0.   0.   1.]
 [  1.   1.   1.   0. ...   0.   1.   1.   6.]
 [  6.  17.   0.   0. ...   1.   0.   0.   0.]
 ...
 [ 21.   0.   0.   0. ...   0.   0.   0.  89.]
 [  9.   1.   1.  30. ...  45.   0.   0.   5.]
 [  5.   1.   0. 136. ...  21.   0.   0.   1.]
 [  0.   0.   0. 121. ...  29.   0.   0.   0.]]"
dataset-resized/glass/glass257.jpg,2,"[[  8. 105. 128.   5. ...   0.   1.   2.   5.]
 [  6.   2.   4.   7. ...   0.   0.   0.   0.]
 [120.  23.  16.  21. ...   4.   0.   0.   0.]
 [ 13.  60.  23.  80. ...   0.   0.   0.   0.]
 ...
 [  0.   0.   0.   0. ...   1.   0.   0.   6.]
 [  6.   0.   0.   5. ...   0.   0.   0.   0.]
 [ 42.  33.   2.   3. ...  21.   0.   0.   0.]
 [ 43. 101.  10.   3. ...  10.   5.   0.   0.]]"
dataset-resized/glass/glass258.jpg,2,"[[123.   1.   0.   0. ...   1.   0.   0.   8.]
 [ 43.   0.   0.   0. ...   0.   0.  40. 145.]
 [  4. 144. 114.   0. ...   0.   0.   0.  22.]
 [  1.   0.   0.   0. ... 142.   0.   0.   0.]
 ...
 [ 19.   4.   3.  13. ...   3.   0.   0.   1.]
 [ 19.  14.   6.  74. ...   3.   1.   3.   5.]
 [ 42.  25.   2.  37. ...   0.   0.   0.   0.]
 [ 43.  20.   2.  25. ...   1.   0.   0.   0.]]"
dataset-resized/glass/glass259.jpg,2,"[[ 66.  76.   3.   0. ...   3.   1.   1.   2.]
 [ 13.  52.   7.   0. ...   0.   0.  47.  98.]
 [  0.   0.   1.   8. ...   0.   0.   0.   1.]
 [ 68.  98.   0.   0. ...   0.   0.   0.  40.]
 ...
 [  2.   1. 124.  89. ...  13. 124.  26.   4.]
 [  2. 114. 140.   0. ...   0.   4.   2.   7.]
 [ 11.   0.   0.   3. ...   1.   2. 132. 112.]
 [ 23.   1.   0.   4. ...   0.   1.  23.  99.]]"
dataset-resized/glass/glass260.jpg,2,"[[102.  17.   1.   2. ...   2.   0.   0.   3.]
 [ 64.  42.  11.   2. ...   3.   0.   0.   3.]
 [ 48.  11.   3.  16. ...   0.   0.   0.   0.]
 [ 79.  78.   0.   0. ...   1.   0.   0.   0.]
 ...
 [  4.  24.  55.  59. ...   0.   0.   0.   0.]
 [  7.   0.   0.   0. ...   3.   6.  35.   1.]
 [  0.   0.   0.   4. ...   2.   0.   0.   1.]
 [  0.   0.   1.   5. ...   0.   0.   0.   0.]]"
dataset-resized/glass/glass261.jpg,2,"[[ 55.  27.  13.  24. ...   0.   0.   0.   0.]
 [ 25.  42.   9.   4. ...   0.   0.   0.   4.]
 [ 66.  22.   0.   0. ...   1.   0.   0.   1.]
 [ 13.  44.  27.   0. ...   0.   0.   0.   4.]
 ...
 [  0.   0.   1.   1. ...   6.  15.  10.   8.]
 [ 35.  12.   3.   0. ...   0.   0.   0.  20.]
 [121.  19.   0.   0. ...   0.   0.   3.  28.]
 [170.  32.   0.   0. ...   0.   0.   5.   5.]]"
dataset-resized/glass/glass262.jpg,2,"[[ 15.   5.   0.   0. ...   0.   0.   0.   1.]
 [ 14.   6.   0.   0. ...   0.   0.   0.   0.]
 [ 35.  38.  37.  33. ...   0.   0.   0.  82.]
 [ 80. 101.   2.   5. ...   0.   0.   0.   0.]
 ...
 [  7. 138. 143.   0. ...   0.   0.   0.   1.]
 [ 11.  35. 127.  36. ...   0.   0.   0.   0.]
 [  6.  11.  13.  97. ...   0.   0.   0.  13.]
 [  0.  10.  58.  89. ...   0.   0.   0.   1.]]"
dataset-resized/glass/glass263.jpg,2,"[[ 59.   5.   0.   0. ...   0.   2.  14.  44.]
 [ 54.   9.   1.   9. ... 119.   0.   0.   2.]
 [ 59.  37.   0.   0. ...  13.   0.   0.  64.]
 [ 25.  41.  17.  38. ...  13.   0.   0.   9.]
 ...
 [113.  15.   0.   0. ...   0.   2.   7.   3.]
 [ 17.   9.   9.   5. ...   3.   2.   7.   8.]
 [  3.   2.   7.  18. ...   0.   0.   0.  11.]
 [  0.   0.   0.   4. ...   4.   2.   7.   9.]]"
dataset-resized/glass/glass264.jpg,2,"[[ 67.   7.   0.   0. ...   0.   0.   0.   2.]
 [ 44.   9.   3.   0. ...   0.   0.   0.   2.]
 [  0.  27.  36.   0. ...   0.   0.   0.   5.]
 [  9.  66.  57.   1. ...   0.   0.   0.   0.]
 ...
 [  3.   0.   0.   0. ...  10.  43.   2.   0.]
 [ 37.  73.   0.   0. ...   0.   0.   0. 110.]
 [  3.   4.   2.   0. ...   0.   0.   0.   3.]
 [ 56.   6.   0.   0. ...   2.   1.   0.   1.]]"
dataset-resized/glass/glass265.jpg,2,"[[  0.   0.   0.  10. ...   0.   1.   0.   0.]
 [  0.   2.   5.  13. ...  66.   1.   0.   6.]
 [  1.   1.   0.   0. ...   7.  10.   3.  31.]
 [ 81.  13.   0.   0. ...  97.  49.   0.   0.]
 ...
 [  0.   0.   1.   8. ...   0.   0.  11.  35.]
 [ 34.   3.   0.   0. ...   0.   0.   0.   0.]
 [  1.  84. 117.  19. ...   0.   7.  11.   8.]
 [147. 113.   3.   1. ...   1.   4.   3.   2.]]"
dataset-resized/glass/glass266.jpg,2,"[[ 9.  3.  1.  1. ...  0.  0.  0.  7.]
 [ 0.  0.  0.  7. ...  9.  3.  1.  1.]
 [ 0.  0.  0.  0. ...  0.  0.  0. 26.]
 [ 0.  0.  0.  0. ...  0.  0.  0. 40.]
 ...
 [ 3. 12. 13.  2. ...  0.  0.  2. 14.]
 [14. 18.  8. 13. ...  2.  0.  1.  5.]
 [27.  4.  0.  0. ...  0.  0.  0. 19.]
 [27.  1.  0.  0. ...  0.  0.  0. 27.]]"
dataset-resized/glass/glass267.jpg,2,"[[57. 71. 16.  0. ...  0.  0.  0.  0.]
 [17. 81. 51.  0. ...  0.  0.  0.  7.]
 [21. 56. 36.  1. ...  0.  0.  0.  5.]
 [20. 36. 22. 25. ...  0.  0.  0.  6.]
 ...
 [81.  5.  0.  0. ...  0.  0.  2.  3.]
 [69.  4.  0.  0. ...  0.  0. 10. 32.]
 [67.  5.  0.  0. ...  0.  0.  5.  6.]
 [82. 24.  0.  0. ...  0.  0.  4.  4.]]"
dataset-resized/glass/glass268.jpg,2,"[[ 2.  3.  2.  2. ...  0.  0.  0.  0.]
 [ 1.  1.  0.  0. ... 22.  4.  1.  1.]
 [ 1.  0.  0.  0. ... 76. 34.  2.  5.]
 [ 0.  0.  2.  1. ... 17.  0.  0.  7.]
 ...
 [ 0.  0.  0. 26. ...  3.  3.  1.  2.]
 [ 2.  0.  2.  4. ...  0.  0. 14. 47.]
 [70. 94. 11.  4. ...  1.  2.  1.  2.]
 [ 2.  3.  6. 28. ...  0.  0.  0. 10.]]"
dataset-resized/glass/glass269.jpg,2,"[[81. 33.  1.  0. ...  2.  0.  0.  0.]
 [ 0.  0.  0.  0. ...  0.  0.  0.  0.]
 [32. 40.  9.  3. ... 84.  0.  0.  0.]
 [38.  6.  2. 79. ... 35.  0.  0. 17.]
 ...
 [ 0.  0.  0.  0. ...  2.  1.  0.  5.]
 [ 0.  0.  0.  0. ...  0.  0.  0. 12.]
 [30.  6.  0. 11. ...  1.  1.  1.  4.]
 [38. 11.  0.  2. ...  1.  0.  1.  2.]]"
dataset-resized/glass/glass270.jpg,2,"[[ 24.  12.  22.   2. ...   0.   1.   1.   2.]
 [157.  41.   1.   2. ...   0.   0.   0.   0.]
 [ 36.  17.   5.   9. ...   0.   0.   0.   1.]
 [ 17.   5.  26.  73. ...   0.   0.   0.   0.]
 ...
 [  6.   7.   0.   0. ...  27.  13.   0.   1.]
 [ 16.  13.  38.  26. ...  59.  22.   0.   0.]
 [ 15.   1.   2.  18. ...   1.   3. 123.  30.]
 [118.  35.  18.  14. ...  43.  75.   4.   1.]]"
dataset-resized/glass/glass271.jpg,2,"[[  6.  41.  84.  53. ...   0.   0.   0.   0.]
 [  0.   6.  50.  23. ...   0.   0.   0.   4.]
 [ 26.  20.  25.  28. ...   0.   0.   0.   0.]
 [  6.  92.  30.   0. ...   0.   0.   1. 127.]
 ...
 [ 53.   1.   0.   0. ...   0.   0.   0.   0.]
 [ 54.  17.   2.   3. ...   0.   0.   0.   4.]
 [ 64.  21.   0.   0. ...   1.   1.   3.   3.]
 [ 54.  14.   0.   0. ...   0.   0.   1.  16.]]"
dataset-resized/glass/glass272.jpg,2,"[[  0.   0.   0.   1. ...   0.   0.   7.  26.]
 [  0.   0.  18. 160. ...   0.   1.  10.  32.]
 [  0.   0.   0.   8. ...  21.   0.   0.   0.]
 [ 27.  16.   0.   0. ...  58.  49.  11.   5.]
 ...
 [ 43.   1.   0.   2. ...   0.   0.   0.   0.]
 [ 42.   4.   0.   3. ...   0.   0.   0.   0.]
 [ 27.   3.   0.   7. ...   0.   0.   0.   0.]
 [ 29.   5.   0.   5. ...   0.   0.   0.   0.]]"
dataset-resized/glass/glass273.jpg,2,"[[ 18.   0.   0.   0. ...   0.   0.   0.   3.]
 [  0.   0.  99. 126. ...   0.   0.   0. 126.]
 [ 35.   4.   0.   0. ...   0.   0.   0.  14.]
 [  4.  18.  19. 119. ... 138.  16.   2.   4.]
 ...
 [ 28.   3.   0.   1. ...   0.   0.   0.   5.]
 [111.   2.   0.   0. ...   0.   0.   0.   3.]
 [ 31.   2.   0.   2. ...   0.   0.   0.   0.]
 [  8.  20.   0.   0. ...   0.   0.   0.  48.]]"
dataset-resized/glass/glass274.jpg,2,"[[ 17.  48.  44.   3. ...  32.  11.   3.  41.]
 [  2.   1.   0.   1. ...   2.   0.   0.   0.]
 [  9.  15.  14.  10. ...   0.   0.   0.   0.]
 [ 24.  19.  10.   2. ...   0.   0.   0.   0.]
 ...
 [ 43.   5.   0.   0. ...  23.   5.   2.  32.]
 [119.  52.   0.   0. ...   0.   0.   0.  37.]
 [130.  72.   0.   0. ...   0.   0.   0.  39.]
 [  0.   0.   0.  65. ... 153.  19.   0.   0.]]"
dataset-resized/glass/glass275.jpg,2,"[[  0.   0.   2. 106. ...   0.   1.   1.  38.]
 [  6.  57.  16.  10. ...   0.   0.   0.   0.]
 [ 51. 105. 118.  15. ...   1.   7.   9.  35.]
 [  0.   0.   0. 118. ...  58.  26.   0.   0.]
 ...
 [102.  34.   0.   0. ...   0.   0.  27.   8.]
 [ 12.  15.  11.   0. ...   0.   0.   0.   3.]
 [  2.   0.   0.   0. ...   0.   0.   9.   8.]
 [  2.   7. 124.  19. ...   0.   0.   0.   3.]]"
dataset-resized/glass/glass276.jpg,2,"[[  0.   0.   0.   0. ...   0.   0.   0.   0.]
 [  1.   0.   0. 125. ...  10.   0.   0.  13.]
 [ 50.  12.   0.   0. ...   6.  20.   1.   0.]
 [ 67.  33.   0.  11. ...   2.   0.   0.   0.]
 ...
 [ 84.   6.   0.   0. ...   0.   0.   0.  64.]
 [ 69.  10.   0.  10. ...   0.   0.   0.  13.]
 [  0.   3.  36.  22. ...   0.   5. 100.  35.]
 [  6.  21.  80. 113. ...   8.   0.   0.   0.]]"
dataset-resized/glass/glass277.jpg,2,"[[ 25. 164. 106.   5. ...   0.   0.   0.   0.]
 [ 61.   9.   0.   0. ...   0.   0.   0.   0.]
 [ 48.   9.   0.   0. ...   0.   0.   0.   0.]
 [ 44.   2.   0.   0. ...   0.   0.   0.   0.]
 ...
 [  7.   0.   0.   0. ... 130.   0.   0.   0.]
 [ 36.   4.   0.   7. ...  30.  58.  52.  12.]
 [ 29.   7.   0.   0. ... 159.  14.   0.   3.]
 [ 39.   5.   1.   9. ...   9.   4.   4.   3.]]"
dataset-resized/glass/glass278.jpg,2,"[[  0.   0.   0.   9. ...   0.   0.   0.   0.]
 [133. 133.   0.   0. ...   0.   0.   0.   0.]
 [ 24.   0.   1.   2. ...   7.   1.   0.   0.]
 [ 14.   1.  14.  93. ...   1.   0.   0.  17.]
 ...
 [ 35.  25.   0.   0. ...   3.   0.   0.   0.]
 [  0.   0.   0.   0. ...  43.   3.   0.   5.]
 [  8.   2.   3.  15. ...   0.   0.   0.   0.]
 [121. 119.   0.   0. ...   1.   0.   0.   0.]]"
dataset-resized/glass/glass279.jpg,2,"[[  0.   1.  34. 141. ...  14.  14.  20.  10.]
 [  0.   0.   0.   0. ...   1.   5.   3.   6.]
 [ 29.  13.   3.  23. ...   5.   3.   0.   0.]
 [  0.   0.   0.   0. ...   5.   0.   0.   0.]
 ...
 [146.   3.   0.   9. ...   0.   0.   3.   2.]
 [  0.  12.  16.   0. ...   0.   0.   0.   0.]
 [  8.   6.   3.   7. ...  82.   6.   4.   5.]
 [  0.  40.  76.  21. ...   5.  19.   2.   0.]]"
dataset-resized/glass/glass280.jpg,2,"[[  0.   0.   0.   0. ... 141.   1.   0.   0.]
 [  0.   0.   0.   0. ...   0.  21.  13.   7.]
 [ 22.   7.   3.  17. ...   0.   0.   0.   0.]
 [ 17.  23.  14.  18. ...   6.   3.   0.   0.]
 ...
 [ 28.   0.   0.  53. ...   0.   0.   1.  55.]
 [ 41. 136.  21.   1. ...  39.   1.   0.   0.]
 [ 39.  15.   0.   0. ...   4.   0.   0.   0.]
 [ 52.  38.   3.   9. ...  58.   0.   0.   0.]]"
dataset-resized/glass/glass281.jpg,2,"[[  8.   1.   0.  51. ...   0.   0.   3.   5.]
 [ 59.   8.   0.   6. ...   1.   3.   3.  13.]
 [ 18.   0.   0.  57. ...   1.   2.   2.   2.]
 [  7.   1.   2.   4. ...  15.   4.   0.   1.]
 ...
 [150.   7.   0.   0. ...   0.   0.   0.   1.]
 [ 15. 123.   2.   1. ...   0.   0.   1.  61.]
 [  1.   0.   0.   4. ...   0.   0.   0.  15.]
 [ 80.  30.   2.   6. ...   0.   0.   0.   0.]]"
dataset-resized/glass/glass282.jpg,2,"[[136.  73.   1.   1. ...  13.  17.  13.   4.]
 [ 19.   2.   4.   3. ...   5.  10.   3.   0.]
 [  0.   0.  49. 108. ...   1.  11.  19.   5.]
 [  1.   0.  67.  77. ...   8.  13.   5.   1.]
 ...
 [  3.   0.   0.   0. ...   0.   2.   3.   5.]
 [ 32. 105.  31.  11. ...   4.   0.   0.   0.]
 [  9. 126.  61.   8. ...   6.   5.   0.   0.]
 [  2.   0.   0.   0. ...  82. 129.   4.   0.]]"
dataset-resized/glass/glass283.jpg,2,"[[104.  57.   2.   4. ...   0.   0.   0.   1.]
 [  3.  65.  42.   4. ...   0.   0.   0.   0.]
 [  4.   4.   1.   2. ...   0.   0.   0.   2.]
 [139.  35.   0.   0. ...   0.   0.   0.   0.]
 ...
 [  7.  12.   3.   0. ... 114.  15.   0.   6.]
 [  5.   9.   1.   0. ... 142.   2.   0.   1.]
 [  0.   0.   0.   0. ... 141.  67.   1.   1.]
 [ 18.   7.  10.   8. ...   0.   0.   0.   0.]]"
dataset-resized/glass/glass284.jpg,2,"[[62.  5.  0.  0. ...  0.  0.  0.  4.]
 [51.  8.  0.  0. ...  0.  0.  0.  3.]
 [40.  2.  0.  0. ...  0.  0.  0.  0.]
 [32.  4.  0.  0. ...  0.  0.  0.  0.]
 ...
 [ 0.  0. 12. 29. ...  0.  0.  0.  0.]
 [22. 35.  8. 20. ...  0.  0.  0.  0.]
 [ 9.  4.  4.  3. ...  0.  0.  0.  1.]
 [ 0.  0.  0.  2. ...  5.  6.  7.  6.]]"
dataset-resized/glass/glass285.jpg,2,"[[152.   1.   0.   2. ...   0.   0.   0.   1.]
 [151.   1.   0.   0. ...   0.   0.   0.   2.]
 [156.  10.   0.   1. ...   0.   0.   0.   2.]
 [149.   0.   0.   2. ...   2.   1.   0.   3.]
 ...
 [  0.   0.   0.   1. ...   0.   0.   0.   0.]
 [  2.   1.   1.   1. ...  16.  14.   3.   0.]
 [  4.   4.   7.   1. ...  14.  60.  36.   3.]
 [124.   7.   0.   0. ...   0.   0.   2.   3.]]"
dataset-resized/glass/glass286.jpg,2,"[[  7.   6.   3.   2. ...   2.  10.  13.  12.]
 [  1.   0.   1.  24. ...   0.   0.   0.   0.]
 [122.  71.   0.   1. ...   0.   0.   0.   0.]
 [ 81.  16.   1.   6. ...   0.   0.   4.   6.]
 ...
 [ 10.  89. 134.  28. ...   2.   0.   0.  88.]
 [ 31.  72.   0.   0. ...   0.   0.   0.   4.]
 [ 44.  10.   0.   0. ...   0.   0.   0.   0.]
 [  1.  43. 113.  55. ...   0.   0.   0.  60.]]"
dataset-resized/glass/glass287.jpg,2,"[[  9. 157.  14.   0. ...   0.   0.   0.   1.]
 [  0.  23.   6.   0. ...   0.   0.   0. 125.]
 [  0.   0.   2.   6. ...   2.   3.   0.   9.]
 [  0.   0.   0.   4. ...   0.   0.   1.   1.]
 ...
 [ 95.   0.   0.   5. ...  26.   0.   0.   1.]
 [  0.   0.   0. 127. ...  63.  23.   3.  14.]
 [  0.   0.  12.  96. ...  22.   2.   0.   0.]
 [ 15.  44.   2.   0. ...   0.   1.  14. 114.]]"
dataset-resized/glass/glass288.jpg,2,"[[  0.  27. 137.  64. ...   0.   0.   0.   0.]
 [  2.   1.   0.   0. ...   0.   0.   0.   4.]
 [ 13.   2.   0.   7. ...   0.   0.  24.  16.]
 [  4.  22.  15.  34. ...   0.   4.  67. 107.]
 ...
 [ 60.  23.   2.   2. ...  42.   5.   0.   0.]
 [  0.   0.   0.  20. ...   8.   1.   1.   2.]
 [ 24.   6.   0.  11. ...   0.   0.   0.   0.]
 [ 69.   1.   1.  19. ...   3.   3.   0.   9.]]"
dataset-resized/glass/glass289.jpg,2,"[[ 16. 157.  88.   0. ...   0.   0.   2.   5.]
 [ 44.  25.   0.   0. ...   0.   0.   4.  14.]
 [ 13.  89.  56.   0. ...   0.   0.   0.   5.]
 [  5.  26.   0.   1. ...   0.   1.   3.  13.]
 ...
 [ 47.  56.  12.   8. ...   6.   4.   2.   0.]
 [  0.   1.  42.   7. ...   9.   0.   0.   0.]
 [ 35. 142.  69.   8. ...   0.   0.   0.   0.]
 [ 11.   1.  24.  17. ...  12.   3.   0.   0.]]"
dataset-resized/glass/glass290.jpg,2,"[[ 11.   6.   6.  13. ...   0.   0.   0.   0.]
 [ 19.   4.   4.  18. ...   1.   1.   3.   5.]
 [  1.   1.   4.   8. ...  13.   3.   3.  22.]
 [  2.   2.   1.  98. ...   0.   0.   0.   0.]
 ...
 [ 86.  24.   0.   0. ...   0.   0.   0.   5.]
 [ 94.   1.   0.   0. ...   0.   0.   0.   5.]
 [ 80. 115.   0.   0. ...   0.   0.   0.   1.]
 [146.  25.   0.   0. ...   0.   0.   0.   0.]]"
dataset-resized/glass/glass291.jpg,2,"[[  1.   0.   1.   4. ...   0.   0.   1.  33.]
 [  0.   0.   1.  35. ...   1.   0.   1.   4.]
 [ 78.   8.   0.   0. ...   0.   0.   0.   1.]
 [134.  30.   0.   0. ...   0.   0.   0.   4.]
 ...
 [  4.   2.   0.   8. ...  30. 122.  23.  13.]
 [128. 116.   0.   0. ...   0.   0.   0.  16.]
 [ 19.  76.  18.   9. ...   0.   0.   0.   2.]
 [  1.  23.  78.  34. ...   0.   0.   0.   7.]]"
dataset-resized/glass/glass292.jpg,2,"[[  3.   4.   4.   3. ...   2.   4.   3.  10.]
 [  8.   7.   5.  11. ...   5.   4.   6.   8.]
 [  1.  18.  92.  69. ...   0.   0.   1.   2.]
 [  0.   2.  28.  46. ...   0.   0.   1.  12.]
 ...
 [ 21.   5.   0.   0. ...   0.   0.   0.   0.]
 [  1.   0.   1. 158. ...   0.   0.   0.   0.]
 [  1.   1.   4. 163. ...   0.   0.   0.   0.]
 [ 27.  54.   2.   0. ...   0.   0.   0.   3.]]"
dataset-resized/glass/glass293.jpg,2,"[[13.  6.  2. 13. ...  0.  0.  0.  0.]
 [ 3.  3. 38. 24. ...  0.  0.  0.  6.]
 [97.  5.  0.  0. ...  0.  0.  0.  1.]
 [25.  4.  0.  0. ...  0.  0.  0.  1.]
 ...
 [24. 27.  1.  0. ... 69. 24.  0.  0.]
 [68. 22.  0.  0. ... 25. 27.  1.  0.]
 [32. 18.  0.  0. ... 16.  5.  0.  0.]
 [36.  7.  0.  0. ... 17.  3.  0.  0.]]"
dataset-resized/glass/glass294.jpg,2,"[[ 62.  26.   2.  10. ... 147.  16.   4.   1.]
 [112.   4.   1.   9. ...  14.   1.   0.   5.]
 [ 20.   8.   4.  29. ...   0.   0.   0.   2.]
 [ 18.   1.   4. 125. ...  58.  11.   4.   0.]
 ...
 [  3.   1.  65.  48. ...  18.  91.   0.   0.]
 [  0. 109.  92.   1. ...   8.   1.   8. 120.]
 [  4.   4.   6.  13. ...   1.   0.   0.  61.]
 [ 91.  15.   0.   0. ...   0.   0.   0.   0.]]"
dataset-resized/glass/glass295.jpg,2,"[[  3.   2.   1.  55. ...  70.  12.   0.   2.]
 [ 15.   2.   0.   0. ...   1.   0.   0.   3.]
 [ 16.   3.   0.  18. ...  22.   0.   0.   5.]
 [ 16.  24.   0.   2. ...  39.  18.   0.   0.]
 ...
 [ 45.  24.   0.   1. ...  53.   4.   1.   0.]
 [106. 109.   0.   0. ...   1.   2.   0.   0.]
 [ 99.   4.   0.   0. ...   2.   6.  12.   4.]
 [ 18.  33.  32.  18. ...  99. 129.   4.   0.]]"
dataset-resized/glass/glass296.jpg,2,"[[58. 15.  1.  2. ...  1.  1.  0.  0.]
 [33.  5.  0.  0. ...  0.  0.  0.  0.]
 [65.  2.  0.  0. ...  0.  1.  1.  0.]
 [97. 13.  4. 14. ...  2.  0.  0.  0.]
 ...
 [ 8. 34. 36. 59. ...  0.  0.  0.  0.]
 [ 4.  0.  0.  0. ...  0.  0.  6. 10.]
 [ 0.  0.  8. 34. ...  0.  0.  0.  0.]
 [ 0.  0.  2. 35. ...  0.  0.  0.  0.]]"
dataset-resized/glass/glass297.jpg,2,"[[ 19.   1.  40. 136. ...   0.   0.   9. 140.]
 [ 12.   0.   0.   1. ...   0.   0.   0.  22.]
 [ 37.   9.   1.   5. ...   5.   3.   7.  19.]
 [ 54.   4.   0.   1. ...   0.   3.   3.   5.]
 ...
 [ 39.   2.   0.   1. ... 122.   6.   0.   0.]
 [105.   7.   8.  40. ...   0.   0.   0.   0.]
 [  0.   0.  60.  82. ...   0.   0.   0.   1.]
 [125.  32.   0.  20. ...   6.   7.  19.   5.]]"
dataset-resized/glass/glass298.jpg,2,"[[ 38. 106.  14.   1. ...   0.   0.   0.   9.]
 [ 48.  20.  15.  15. ...   0.   0.   0.   3.]
 [ 50.  16.   0.   0. ...   0.   0.   0.   5.]
 [ 45.  40.  14.   8. ...  67.  16.   0.   0.]
 ...
 [ 69.  19.   0.   0. ...   0.   0.   0.   0.]
 [ 29. 110.  20.   0. ...   0.   0.   0.   1.]
 [ 54.   4.   6.  10. ...   0.   0.   0.   9.]
 [ 89. 119.   3.   0. ...   0.   0.   0.   0.]]"
dataset-resized/glass/glass299.jpg,2,"[[ 1.  1.  6.  4. ...  0.  1.  6. 28.]
 [ 0.  1.  5. 30. ...  1.  2.  4.  3.]
 [55. 23.  1.  1. ...  0.  0.  0.  7.]
 [67.  9.  0.  0. ...  0.  0.  0.  5.]
 ...
 [ 7.  0.  0.  0. ...  1.  0.  0.  6.]
 [47.  1.  0.  0. ...  6.  0.  0.  0.]
 [88.  0.  0.  0. ...  2.  0.  0.  0.]
 [58.  4.  0.  0. ...  5.  0.  0.  0.]]"
dataset-resized/glass/glass300.jpg,2,"[[ 1.  0.  0.  5. ...  0.  1.  2.  9.]
 [ 3.  1.  1.  6. ...  0.  0.  0.  6.]
 [ 0.  0.  2.  9. ...  2.  0.  0.  5.]
 [ 0.  0.  0.  0. ...  0.  0.  0.  2.]
 ...
 [ 1.  1. 16.  6. ...  2. 23. 21. 10.]
 [19. 22.  4.  1. ...  2.  4.  3.  6.]
 [ 6. 12. 10.  2. ...  0.  0.  0.  5.]
 [10.  7.  7. 10. ...  6.  2.  1.  1.]]"
dataset-resized/glass/glass301.jpg,2,"[[ 16.   2.   1.   2. ...   0.   0.   5.  31.]
 [ 31.  10.   0.   0. ...   0.   0.   0.   0.]
 [ 17.   1.   0.   0. ...   0.   0.   0.  12.]
 [  3.   1.   0.   2. ...   1.   0.   0.   0.]
 ...
 [  1.   1.  30. 115. ...   1.   3.  31. 115.]
 [  3.   0.   0.   0. ...  49. 135.  18.   5.]
 [ 18.   2.   0.   1. ...   0.   0.   0.  20.]
 [ 26.  59.   0.   0. ...   1.   0.   0.   7.]]"
dataset-resized/glass/glass302.jpg,2,"[[ 80.  27.   4.   1. ...   0.   0.   1.   1.]
 [ 11.   0.   0.   1. ...  36.  12.   1.   7.]
 [ 53.   5.   0.   0. ...   0.   1.   1.   0.]
 [ 67.   9.   1.   0. ...   1.   1.   0.   0.]
 ...
 [ 13. 124.  35.   9. ...   0.  24.  40.  18.]
 [  1.   0.   0.   0. ...   0.   0.   0.   1.]
 [  0.   0.   0.   0. ...   0.   0.  22.  25.]
 [  0.   0.   0.   1. ...   1.   0.   0.   0.]]"
dataset-resized/glass/glass303.jpg,2,"[[ 6.  3.  8. 14. ...  0.  2.  7. 25.]
 [ 1.  2.  8. 24. ...  6.  3.  8. 14.]
 [50.  2.  0.  1. ...  0.  0.  0.  2.]
 [57. 31.  0.  0. ...  0.  0.  0.  0.]
 ...
 [ 8. 35. 33.  8. ...  0.  0.  0.  0.]
 [29. 14.  1.  0. ...  0.  0.  0.  1.]
 [71. 13.  0.  0. ...  0.  0.  0.  0.]
 [28. 18.  0.  0. ...  0.  0.  0.  3.]]"
dataset-resized/glass/glass304.jpg,2,"[[ 92.  13.   0.   0. ...   0.   0.   0.  12.]
 [  9.   5.   1.   3. ...   0.   0.   0.  29.]
 [ 32.   2.   0.   1. ...   0.   0.   0.   0.]
 [  0.   0.   0.  59. ...   0.   0.   0.  38.]
 ...
 [  1.   1.   2.   2. ...  49.   0.   0.  22.]
 [  2.   0.   0.   0. ... 133.  44.   0.   0.]
 [ 86.   2.   0.   0. ...  24.   3.   0.   0.]
 [  0.   0.   0.   0. ...   0.   0.   0.   1.]]"
dataset-resized/glass/glass305.jpg,2,"[[  6.  66.  51.  51. ...   4.   2.   2.   2.]
 [  2.  75. 119.   1. ...   2.   1.   0.   0.]
 [  0.   1.   2. 135. ...  29.  17.   1.   1.]
 [ 13.  19.   2.   2. ...   1.  15.  13.  19.]
 ...
 [109.   2.   0.   1. ...   0.   0.   0.   4.]
 [111.   9.   0.   0. ...   3.   0.   4.   8.]
 [ 18.   2.   0.   0. ...   8.   6.   2.   1.]
 [ 39.   2.   0.   0. ...   0.   0.   0.   0.]]"
dataset-resized/glass/glass306.jpg,2,"[[143.  99.   1.   0. ...   0.   0.   0.   0.]
 [  5.   3.   2.   0. ...   0.   0.   0.   0.]
 [ 66.  91.   7.  10. ...   1.   0.   0.   0.]
 [ 35.  75.   2.   0. ...   0.   0.   0.   2.]
 ...
 [  0.   0.   0.   0. ...   0.   0.   0.  16.]
 [  0.   0.   0. 137. ...   1.   1.  32.  28.]
 [ 13.   1.   0.   0. ...   0.   0.   0.   3.]
 [  1.   3.   9.   2. ...   0.   0.   0.   0.]]"
